storm,threshold_km,excess_log1p,density,mean_excess,n
Michael (2018),10,1.2104208416833666,0.16436007376611347,3.2041196617061325,15995
Michael (2018),10,1.2384769539078153,0.16488269058039548,3.2041196617061325,15995
Michael (2018),10,1.266533066132265,0.16523645808166784,3.2041196617061325,15995
Michael (2018),10,1.2945891783567136,0.16542713214320656,3.2041196617061325,15995
Michael (2018),10,1.3226452905811623,0.16546199923875832,3.2041196617061325,15995
Michael (2018),10,1.350701402805611,0.1653496024783184,3.2041196617061325,15995
Michael (2018),10,1.3787575150300606,0.16509944049606043,3.2041196617061325,15995
Michael (2018),10,1.4068136272545093,0.16472165222739818,3.2041196617061325,15995
Michael (2018),10,1.434869739478958,0.16422670125850927,3.2041196617061325,15995
Michael (2018),10,1.4629258517034067,0.1636250733461438,3.2041196617061325,15995
Michael (2018),10,1.4909819639278554,0.16292699987318338,3.2041196617061325,15995
Michael (2018),10,1.519038076152305,0.1621422184600983,3.2041196617061325,15995
Michael (2018),10,1.5470941883767537,0.16127977977782718,3.2041196617061325,15995
Michael (2018),10,1.5751503006012024,0.16034790693250195,3.2041196617061325,15995
Michael (2018),10,1.6032064128256511,0.15935391078323602,3.2041196617061325,15995
Michael (2018),10,1.6312625250501007,0.15830416140377862,3.2041196617061325,15995
Michael (2018),10,1.6593186372745494,0.15720411281145497,3.2041196617061325,15995
Michael (2018),10,1.6873747494989981,0.1560583752636582,3.2041196617061325,15995
Michael (2018),10,1.7154308617234468,0.15487082704453006,3.2041196617061325,15995
Michael (2018),10,1.7434869739478955,0.15364475587947365,3.2041196617061325,15995
Michael (2018),10,1.7715430861723451,0.15238301902406495,3.2041196617061325,15995
Michael (2018),10,1.7995991983967938,0.15108821072419676,3.2041196617061325,15995
Michael (2018),10,1.8276553106212425,0.14976282612619543,3.2041196617061325,15995
Michael (2018),10,1.8557114228456912,0.14840941176509648,3.2041196617061325,15995
Michael (2018),10,1.88376753507014,0.1470306943640401,3.2041196617061325,15995
Michael (2018),10,1.9118236472945895,0.14562968168948573,3.2041196617061325,15995
Michael (2018),10,1.9398797595190382,0.14420973145519786,3.2041196617061325,15995
Michael (2018),10,1.967935871743487,0.14277458657601633,3.2041196617061325,15995
Michael (2018),10,1.9959919839679356,0.1413283772732732,3.2041196617061325,15995
Michael (2018),10,2.0240480961923843,0.13987559248374976,3.2041196617061325,15995
Michael (2018),10,2.052104208416834,0.13842102461382544,3.2041196617061325,15995
Michael (2018),10,2.0801603206412835,0.1369696928415749,3.2041196617061325,15995
Michael (2018),10,2.1082164328657313,0.13552675087606453,3.2041196617061325,15995
Michael (2018),10,2.136272545090181,0.13409738534938562,3.2041196617061325,15995
Michael (2018),10,2.1643286573146288,0.1326867108912586,3.2041196617061325,15995
Michael (2018),10,2.1923847695390783,0.13129966749026437,3.2041196617061325,15995
Michael (2018),10,2.220440881763528,0.12994092506572694,3.2041196617061325,15995
Michael (2018),10,2.2484969939879758,0.12861479934760509,3.2041196617061325,15995
Michael (2018),10,2.2765531062124253,0.1273251822685483,3.2041196617061325,15995
Michael (2018),10,2.304609218436873,0.12607548917773445,3.2041196617061325,15995
Michael (2018),10,2.3326653306613228,0.12486862433574746,3.2041196617061325,15995
Michael (2018),10,2.3607214428857723,0.12370696536878402,3.2041196617061325,15995
Michael (2018),10,2.38877755511022,0.12259236665562902,3.2041196617061325,15995
Michael (2018),10,2.4168336673346698,0.12152618098496903,3.2041196617061325,15995
Michael (2018),10,2.4448897795591176,0.12050929823922024,3.2041196617061325,15995
Michael (2018),10,2.472945891783567,0.11954219931859177,3.2041196617061325,15995
Michael (2018),10,2.5010020040080168,0.11862502300557667,3.2041196617061325,15995
Michael (2018),10,2.5290581162324646,0.11775764298530877,3.2041196617061325,15995
Michael (2018),10,2.557114228456914,0.11693975179371109,3.2041196617061325,15995
Michael (2018),10,2.585170340681362,0.11617094808774649,3.2041196617061325,15995
Michael (2018),10,2.6132264529058116,0.1154508233548427,3.2041196617061325,15995
Michael (2018),10,2.641282565130261,0.11477904404127234,3.2041196617061325,15995
Michael (2018),10,2.669338677354709,0.11415542512038201,3.2041196617061325,15995
Michael (2018),10,2.6973947895791586,0.11357999137209375,3.2041196617061325,15995
Michael (2018),10,2.725450901803608,0.11305302312226401,3.2041196617061325,15995
Michael (2018),10,2.753507014028056,0.1125750838931206,3.2041196617061325,15995
Michael (2018),10,2.7815631262525056,0.11214702832174506,3.2041196617061325,15995
Michael (2018),10,2.8096192384769534,0.11176998976867905,3.2041196617061325,15995
Michael (2018),10,2.837675350701403,0.1114453482004294,3.2041196617061325,15995
Michael (2018),10,2.8657314629258526,0.11117468011075751,3.2041196617061325,15995
Michael (2018),10,2.8937875751503004,0.11095969336132751,3.2041196617061325,15995
Michael (2018),10,2.92184368737475,0.1108021507876476,3.2041196617061325,15995
Michael (2018),10,2.949899799599198,0.11070378715436706,3.2041196617061325,15995
Michael (2018),10,2.9779559118236474,0.1106662244932989,3.2041196617061325,15995
Michael (2018),10,3.006012024048097,0.11069089097784107,3.2041196617061325,15995
Michael (2018),10,3.034068136272545,0.11077894826384793,3.2041196617061325,15995
Michael (2018),10,3.0621242484969944,0.11093123167138075,3.2041196617061325,15995
Michael (2018),10,3.090180360721442,0.11114820673206006,3.2041196617061325,15995
Michael (2018),10,3.118236472945892,0.11142994454338866,3.2041196617061325,15995
Michael (2018),10,3.1462925851703414,0.11177611713224586,3.2041196617061325,15995
Michael (2018),10,3.174348697394789,0.11218601272332092,3.2041196617061325,15995
Michael (2018),10,3.202404809619239,0.1126585695265288,3.2041196617061325,15995
Michael (2018),10,3.2304609218436866,0.11319242548843682,3.2041196617061325,15995
Michael (2018),10,3.258517034068136,0.11378598047407594,3.2041196617061325,15995
Michael (2018),10,3.286573146292586,0.11443746661871755,3.2041196617061325,15995
Michael (2018),10,3.3146292585170336,0.11514502215617442,3.2041196617061325,15995
Michael (2018),10,3.342685370741483,0.1159067639107666,3.2041196617061325,15995
Michael (2018),10,3.370741482965933,0.11672085383218904,3.2041196617061325,15995
Michael (2018),10,3.3987975951903806,0.1175855554327888,3.2041196617061325,15995
Michael (2018),10,3.42685370741483,0.11849927671403804,3.2041196617061325,15995
Michael (2018),10,3.454909819639278,0.11946059708726786,3.2041196617061325,15995
Michael (2018),10,3.4829659318637276,0.12046827683704041,3.2041196617061325,15995
Michael (2018),10,3.511022044088177,0.12152124877235534,3.2041196617061325,15995
Michael (2018),10,3.539078156312625,0.12261859278906358,3.2041196617061325,15995
Michael (2018),10,3.5671342685370746,0.12375949505784857,3.2041196617061325,15995
Michael (2018),10,3.5951903807615224,0.12494319439553975,3.2041196617061325,15995
Michael (2018),10,3.623246492985972,0.12616891902408228,3.2041196617061325,15995
Michael (2018),10,3.6513026052104216,0.1274358173365407,3.2041196617061325,15995
Michael (2018),10,3.6793587174348694,0.12874288645457682,3.2041196617061325,15995
Michael (2018),10,3.707414829659319,0.13008890227600695,3.2041196617061325,15995
Michael (2018),10,3.735470941883767,0.13147235439121172,3.2041196617061325,15995
Michael (2018),10,3.7635270541082164,0.13289138872671136,3.2041196617061325,15995
Michael (2018),10,3.791583166332666,0.13434376010122764,3.2041196617061325,15995
Michael (2018),10,3.819639278557114,0.1358267961131251,3.2041196617061325,15995
Michael (2018),10,3.8476953907815634,0.13733737298411366,3.2041196617061325,15995
Michael (2018),10,3.8757515030060112,0.13887190322996493,3.2041196617061325,15995
Michael (2018),10,3.903807615230461,0.14042633437751595,3.2041196617061325,15995
Michael (2018),10,3.9318637274549104,0.14199615745154243,3.2041196617061325,15995
Michael (2018),10,3.9599198396793582,0.14357642365266418,3.2041196617061325,15995
Michael (2018),10,3.987975951903808,0.14516176755654955,3.2041196617061325,15995
Michael (2018),10,4.016032064128257,0.14674643528181694,3.2041196617061325,15995
Michael (2018),10,4.044088176352705,0.1483243163735108,3.2041196617061325,15995
Michael (2018),10,4.072144288577155,0.1498889785854027,3.2041196617061325,15995
Michael (2018),10,4.100200400801603,0.15143370525621885,3.2041196617061325,15995
Michael (2018),10,4.128256513026052,0.15295153549158264,3.2041196617061325,15995
Michael (2018),10,4.156312625250502,0.1544353078127253,3.2041196617061325,15995
Michael (2018),10,4.18436873747495,0.15587770824888622,3.2041196617061325,15995
Michael (2018),10,4.212424849699399,0.15727132398151522,3.2041196617061325,15995
Michael (2018),10,4.240480961923847,0.15860870356460582,3.2041196617061325,15995
Michael (2018),10,4.268537074148297,0.1598824244415709,3.2041196617061325,15995
Michael (2018),10,4.296593186372746,0.16108516797718395,3.2041196617061325,15995
Michael (2018),10,4.324649298597194,0.16220980157018197,3.2041196617061325,15995
Michael (2018),10,4.352705410821644,0.1632494666760864,3.2041196617061325,15995
Michael (2018),10,4.3807615230460915,0.16419767083136413,3.2041196617061325,15995
Michael (2018),10,4.408817635270541,0.1650483811142593,3.2041196617061325,15995
Michael (2018),10,4.436873747494991,0.16579611598310529,3.2041196617061325,15995
Michael (2018),10,4.4649298597194385,0.1664360321634901,3.2041196617061325,15995
Michael (2018),10,4.492985971943888,0.166964003250973,3.2041196617061325,15995
Michael (2018),10,4.521042084168338,0.16737668696805064,3.2041196617061325,15995
Michael (2018),10,4.5490981963927855,0.16767157854371315,3.2041196617061325,15995
Michael (2018),10,4.577154308617235,0.16784704842380604,3.2041196617061325,15995
Michael (2018),10,4.605210420841683,0.16790236339954262,3.2041196617061325,15995
Michael (2018),10,4.6332665330661325,0.16783769117340677,3.2041196617061325,15995
Michael (2018),10,4.661322645290582,0.16765408927471176,3.2041196617061325,15995
Michael (2018),10,4.68937875751503,0.1673534800041379,3.2041196617061325,15995
Michael (2018),10,4.7174348697394795,0.16693861365592338,3.2041196617061325,15995
Michael (2018),10,4.745490981963927,0.16641302258940052,3.2041196617061325,15995
Michael (2018),10,4.773547094188377,0.16578096877757467,3.2041196617061325,15995
Michael (2018),10,4.8016032064128265,0.16504738725906626,3.2041196617061325,15995
Michael (2018),10,4.829659318637274,0.16421782749912364,3.2041196617061325,15995
Michael (2018),10,4.857715430861724,0.16329839408626165,3.2041196617061325,15995
Michael (2018),10,4.885771543086172,0.16229568753008627,3.2041196617061325,15995
Michael (2018),10,4.913827655310621,0.1612167452654315,3.2041196617061325,15995
Michael (2018),10,4.941883767535071,0.16006898238662454,3.2041196617061325,15995
Michael (2018),10,4.969939879759519,0.15886013119971398,3.2041196617061325,15995
Michael (2018),10,4.997995991983968,0.15759817843567034,3.2041196617061325,15995
Michael (2018),10,5.026052104208416,0.15629129893580232,3.2041196617061325,15995
Michael (2018),10,5.054108216432866,0.15494778479797866,3.2041196617061325,15995
Michael (2018),10,5.082164328657315,0.15357596933087267,3.2041196617061325,15995
Michael (2018),10,5.110220440881763,0.15218414565635266,3.2041196617061325,15995
Michael (2018),10,5.138276553106213,0.15078048036748132,3.2041196617061325,15995
Michael (2018),10,5.166332665330662,0.1493729232267871,3.2041196617061325,15995
Michael (2018),10,5.19438877755511,0.1479691144148443,3.2041196617061325,15995
Michael (2018),10,5.22244488977956,0.14657629126102098,3.2041196617061325,15995
Michael (2018),10,5.2505010020040075,0.14520119667006112,3.2041196617061325,15995
Michael (2018),10,5.278557114228457,0.14384999158172196,3.2041196617061325,15995
Michael (2018),10,5.306613226452907,0.14252817376630192,3.2041196617061325,15995
Michael (2018),10,5.3346693386773545,0.14124050508379368,3.2041196617061325,15995
Michael (2018),10,5.362725450901804,0.13999094904839549,3.2041196617061325,15995
Michael (2018),10,5.390781563126252,0.1387826201807455,3.2041196617061325,15995
Michael (2018),10,5.4188376753507015,0.13761774623661538,3.2041196617061325,15995
Michael (2018),10,5.446893787575151,0.13649764400850023,3.2041196617061325,15995
Michael (2018),10,5.474949899799599,0.13542270903286274,3.2041196617061325,15995
Michael (2018),10,5.5030060120240485,0.13439241921731826,3.2041196617061325,15995
Michael (2018),10,5.531062124248496,0.13340535213354204,3.2041196617061325,15995
Michael (2018),10,5.559118236472946,0.13245921549742268,3.2041196617061325,15995
Michael (2018),10,5.5871743486973955,0.1315508901644997,3.2041196617061325,15995
Michael (2018),10,5.615230460921843,0.1306764847888153,3.2041196617061325,15995
Michael (2018),10,5.643286573146293,0.12983140111068878,3.2041196617061325,15995
Michael (2018),10,5.6713426853707425,0.12901040864233332,3.2041196617061325,15995
Michael (2018),10,5.69939879759519,0.12820772730714539,3.2041196617061325,15995
Michael (2018),10,5.72745490981964,0.12741711636671757,3.2041196617061325,15995
Michael (2018),10,5.755511022044088,0.12663196775746197,3.2041196617061325,15995
Michael (2018),10,5.783567134268537,0.12584540178315862,3.2041196617061325,15995
Michael (2018),10,5.811623246492987,0.1250503630028467,3.2041196617061325,15995
Michael (2018),10,5.839679358717435,0.12423971414722963,3.2041196617061325,15995
Michael (2018),10,5.867735470941884,0.12340632601824698,3.2041196617061325,15995
Michael (2018),10,5.895791583166332,0.12254316159179635,3.2041196617061325,15995
Michael (2018),10,5.923847695390782,0.1216433529542426,3.2041196617061325,15995
Michael (2018),10,5.951903807615231,0.12070027024311489,3.2041196617061325,15995
Michael (2018),10,5.979959919839679,0.11970758239699399,3.2041196617061325,15995
Michael (2018),10,6.008016032064129,0.11865931019838022,3.2041196617061325,15995
Michael (2018),10,6.0360721442885765,0.11754987275362797,3.2041196617061325,15995
Michael (2018),10,6.064128256513026,0.11637412912685408,3.2041196617061325,15995
Michael (2018),10,6.092184368737476,0.11512741726231933,3.2041196617061325,15995
Michael (2018),10,6.1202404809619235,0.1138055925332917,3.2041196617061325,15995
Michael (2018),10,6.148296593186373,0.1124050682022083,3.2041196617061325,15995
Michael (2018),10,6.176352705410821,0.11092285974658173,3.2041196617061325,15995
Michael (2018),10,6.2044088176352705,0.10935663440336452,3.2041196617061325,15995
Michael (2018),10,6.23246492985972,0.10770476644444398,3.2041196617061325,15995
Michael (2018),10,6.260521042084168,0.10596639767681099,3.2041196617061325,15995
Michael (2018),10,6.2885771543086175,0.10414150154341385,3.2041196617061325,15995
Michael (2018),10,6.316633266533067,0.1022309480805829,3.2041196617061325,15995
Michael (2018),10,6.344689378757515,0.10023656596756478,3.2041196617061325,15995
Michael (2018),10,6.3727454909819645,0.09816119708295253,3.2041196617061325,15995
Michael (2018),10,6.400801603206412,0.09600873844948225,3.2041196617061325,15995
Michael (2018),10,6.428857715430862,0.09378416627072435,3.2041196617061325,15995
Michael (2018),10,6.4569138276553115,0.09149353698179682,3.2041196617061325,15995
Michael (2018),10,6.484969939879759,0.08914396086208035,3.2041196617061325,15995
Michael (2018),10,6.513026052104209,0.086743544769565,3.2041196617061325,15995
Michael (2018),10,6.541082164328657,0.08430130190213594,3.2041196617061325,15995
Michael (2018),10,6.569138276553106,0.08182702809231056,3.2041196617061325,15995
Michael (2018),10,6.597194388777556,0.07933114590024436,3.2041196617061325,15995
Michael (2018),10,6.625250501002004,0.07682451957389017,3.2041196617061325,15995
Michael (2018),10,6.653306613226453,0.07431824567982584,3.2041196617061325,15995
Michael (2018),10,6.681362725450901,0.07182342576236987,3.2041196617061325,15995
Michael (2018),10,6.709418837675351,0.06935092866294618,3.2041196617061325,15995
Michael (2018),10,6.7374749498998,0.06691115104553612,3.2041196617061325,15995
