expansion_factor,density
106.39208094297508,0.00044018294189271807
106.62539690995528,0.0004353990271125387
106.8587128769355,0.00043073777820910896
107.09202884391571,0.00042620472768108635
107.32534481089591,0.0004218047570894638
107.55866077787613,0.00041754208213845014
107.79197674485633,0.00041342024163201985
108.02529271183654,0.00040944209031998265
108.25860867881676,0.00040560979562223663
108.49192464579696,0.0004019248381949477
108.72524061277717,0.0003983880162779257
108.95855657975737,0.0003949994537386356
109.19187254673759,0.0003917586117052396
109.42518851371779,0.0003886643036590129
109.658504480698,0.00038571471383554455
109.89182044767821,0.00038290741876449106
110.12513641465841,0.00038023941175942716
110.35845238163863,0.0003777071301526691
110.59176834861883,0.00037530648505494006
110.82508431559904,0.00037303289340650066
111.05840028257926,0.0003708813120749941
111.29171624955946,0.00036884627374577614
111.52503221653967,0.0003669219243430319
111.75834818351987,0.0003651020617145014
111.99166415050009,0.0003633801753092132
112.2249801174803,0.0003617494865762431
112.4582960844605,0.00036020298981315327
112.69161205144071,0.00035873349319542864
112.92492801842091,0.00035733365972282616
113.15824398540113,0.00035599604782506094
113.39155995238134,0.000354713151377583
113.62487591936154,0.00035347743888824534
113.85819188634176,0.00035228139162735313
114.09150785332196,0.0003511175404867666
114.32482382030217,0.0003499785013682976
114.55813978728239,0.0003488570089174513
114.79145575426259,0.0003477459484354523
115.0247717212428,0.0003466383858203354
115.258087688223,0.00034552759540648273
115.49140365520321,0.0003444070855911949
115.72471962218341,0.000343270622156537
115.95803558916363,0.00034211224921460175
116.19135155614384,0.00034092630772433627
116.42466752312404,0.00033970745154800186
