threshold_m,metric,x,density
2,sr,0.3286573146292585,0.857479152085408
2,sr,0.3306613226452906,0.8573976374272096
2,sr,0.33266533066132264,0.8576576978161652
2,sr,0.33466933867735466,0.8592444475343569
2,sr,0.3366733466933867,0.8631911086082817
2,sr,0.3386773547094188,0.8705283468841631
2,sr,0.34068136272545085,0.8822331840399432
2,sr,0.3426853707414829,0.8991810462497547
2,sr,0.344689378757515,0.9221043112425923
2,sr,0.34669338677354705,0.9515601853587945
2,sr,0.3486973947895791,0.9879099149001395
2,sr,0.3507014028056112,1.0313102887947978
2,sr,0.35270541082164325,1.081717236351533
2,sr,0.3547094188376753,1.1389002021681418
2,sr,0.3567134268537074,1.20246503261701
2,sr,0.35871743486973945,1.2718824612979
2,sr,0.3607214428857715,1.3465190247944574
2,sr,0.3627254509018036,1.4256674132218203
2,sr,0.36472945891783565,1.5085738395687482
2,sr,0.3667334669338677,1.59446091373869
2,sr,0.3687374749498998,1.6825455955658621
2,sr,0.37074148296593185,1.7720529055893053
2,sr,0.3727454909819639,1.862227011864954
2,sr,0.374749498997996,1.952341920219539
2,sr,0.37675350701402804,2.0417141505224303
2,sr,0.3787575150300601,2.129719422767595
2,sr,0.3807615230460922,2.2158145218986403
2,sr,0.38276553106212424,2.2995642593933954
2,sr,0.38476953907815625,2.3806719774102265
2,sr,0.3867735470941883,2.4590105779574616
2,sr,0.3887775551102204,2.5346498606722085
2,sr,0.39078156312625245,2.6078752617670697
2,sr,0.3927855711422845,2.6791930941571396
2,sr,0.3947895791583166,2.749318195251786
2,sr,0.39679358717434865,2.81914147736804
2,sr,0.3987975951903807,2.8896771002473782
2,sr,0.4008016032064128,2.961991579929489
2,sr,0.40280561122244485,3.037119758360479
2,sr,0.4048096192384769,3.115974789398375
2,sr,0.406813627254509,3.1992607778868325
2,sr,0.40881763527054105,3.2873971547616514
2,sr,0.4108216432865731,3.3804631400210488
2,sr,0.4128256513026052,3.478168769927877
2,sr,0.41482965931863724,3.579856159269546
2,sr,0.4168336673346693,3.6845313028032165
2,sr,0.4188376753507014,3.7909232604736216
2,sr,0.42084168336673344,3.8975645111672432
2,sr,0.4228456913827655,4.002884034777846
2,sr,0.4248496993987976,4.105303596829123
2,sr,0.42685370741482964,4.203327887415188
2,sr,0.4288577154308617,4.2956205309805116
2,sr,0.4308617234468938,4.3810602775401195
2,sr,0.43286573146292584,4.458774518515261
2,sr,0.4348697394789579,4.528150189045956
2,sr,0.4368737474949899,4.588824688945003
2,sr,0.438877755511022,4.640661332185339
2,sr,0.44088176352705405,4.683714818295314
2,sr,0.4428857715430861,4.718192272567664
2,sr,0.4448897795591182,4.74441464793509
2,sr,0.44689378757515025,4.762781964602393
2,sr,0.4488977955911823,4.7737442968007056
2,sr,0.4509018036072144,4.777778917806209
2,sr,0.45290581162324645,4.775372851028678
2,sr,0.4549098196392785,4.767009417426643
2,sr,0.4569138276553106,4.7531572705871765
2,sr,0.45891783567134264,4.73426080569993
2,sr,0.4609218436873747,4.7107315562290815
2,sr,0.4629258517034068,4.682941031922488
2,sr,0.46492985971943884,4.651216169514747
2,sr,0.4669338677354709,4.615838960413163
2,sr,0.468937875751503,4.5770517554072745
2,sr,0.47094188376753504,4.535069188368267
2,sr,0.4729458917835671,4.490096676670542
2,sr,0.4749498997995992,4.4423542079372105
2,sr,0.47695390781563124,4.392102840848905
2,sr,0.4789579158316633,4.339670290410495
2,sr,0.48096192384769537,4.285471374730725
2,sr,0.48296593186372744,4.23001914554082
2,sr,0.4849699398797595,4.173923280475904
2,sr,0.48697394789579157,4.1178737301041215
2,sr,0.4889779559118236,4.0626095119663574
2,sr,0.49098196392785565,4.0088746524939864
2,sr,0.4929859719438877,3.9573652641326706
2,sr,0.4949899799599198,3.908673278537192
2,sr,0.49699398797595185,3.8632331677015785
2,sr,0.4989979959919839,3.821277916920557
2,sr,0.501002004008016,3.7828095560306827
2,sr,0.503006012024048,3.7475878497115223
2,sr,0.5050100200400801,3.7151385634233764
2,sr,0.5070140280561122,3.6847804080718416
2,sr,0.5090180360721442,3.655667687519213
2,sr,0.5110220440881763,3.626844138845169
2,sr,0.5130260521042084,3.597302665408515
2,sr,0.5150300601202404,3.5660456722230354
2,sr,0.5170340681362725,3.5321414282706836
2,sr,0.5190380761523046,3.494773085536091
2,sr,0.5210420841683366,3.453278393268106
2,sr,0.5230460921843687,3.407179464685029
2,sr,0.5250501002004008,3.3562029436897585
2,sr,0.5270541082164328,3.3002914451499596
2,sr,0.5290581162324649,3.2396071923415923
2,sr,0.531062124248497,3.17452845512538
2,sr,0.533066132264529,3.1056388924779696
2,sr,0.5350701402805611,3.033709446814366
2,sr,0.5370741482965932,2.9596722263525166
2,sr,0.5390781563126252,2.8845859761692796
2,sr,0.5410821643286573,2.8095933086996943
2,sr,0.5430861723446894,2.735870764362729
2,sr,0.5450901803607214,2.66457383966871
2,sr,0.5470941883767535,2.5967801408769438
2,sr,0.5490981963927856,2.533434580716538
2,sr,0.5511022044088176,2.4753008614279373
2,sr,0.5531062124248497,2.4229232840868136
2,sr,0.5551102204408818,2.376602190029356
2,sr,0.5571142284569138,2.3363851636304114
2,sr,0.5591182364729459,2.3020746648195223
2,sr,0.561122244488978,2.2732512106658493
2,sr,0.56312625250501,2.2493097870148784
2,sr,0.565130260521042,2.22950601394033
2,sr,0.567134268537074,2.213007832771323
2,sr,0.5691382765531061,2.1989481874370447
2,sr,0.5711422845691382,2.1864743395979076
2,sr,0.5731462925851702,2.1747900368922637
2,sr,0.5751503006012023,2.163187662504013
2,sr,0.5771543086172344,2.1510686266802925
2,sr,0.5791583166332664,2.137951501745128
2,sr,0.5811623246492985,2.1234686353832606
2,sr,0.5831663326653306,2.1073530910642013
2,sr,0.5851703406813626,2.089418657699503
2,sr,0.5871743486973947,2.0695362567473765
2,sr,0.5891783567134268,2.047610290850643
2,sr,0.5911823647294588,2.0235582925627464
2,sr,0.5931863727454909,1.997296654088963
2,sr,0.595190380761523,1.9687343043856769
2,sr,0.597194388777555,1.9377750490024372
2,sr,0.5991983967935871,1.9043280388096446
2,sr,0.6012024048096192,1.8683246461975238
2,sr,0.6032064128256512,1.829739061735903
2,sr,0.6052104208416833,1.7886093171520905
2,sr,0.6072144288577154,1.7450552823598142
2,sr,0.6092184368737474,1.6992905038372808
2,sr,0.6112224448897795,1.6516255094370293
2,sr,0.6132264529058116,1.6024612979400246
2,sr,0.6152304609218436,1.5522730095496986
2,sr,0.6172344689378757,1.5015850602644845
2,sr,0.6192384769539078,1.4509401444535657
2,sr,0.6212424849699398,1.400865318816773
2,sr,0.6232464929859719,1.3518387772200555
2,sr,0.625250501002004,1.3042608685909245
2,sr,0.627254509018036,1.2584324192322274
2,sr,0.6292585170340681,1.2145425710616407
2,sr,0.6312625250501002,1.1726672535750928
2,sr,0.6332665330661322,1.1327782078501238
2,sr,0.6352705410821643,1.094761318004068
2,sr,0.6372745490981964,1.0584420089696087
2,sr,0.6392785571142284,1.023614743243408
2,sr,0.6412825651302605,0.9900732630038409
2,sr,0.6432865731462926,0.9576382088378004
2,sr,0.6452905811623246,0.9261790949229425
2,sr,0.6472945891783567,0.8956282901244332
2,sr,0.6492985971943888,0.8659855723123275
2,sr,0.6513026052104208,0.8373128935709586
2,sr,0.6533066132264529,0.8097201065445827
2,sr,0.655310621242485,0.7833434413995423
2,sr,0.657314629258517,0.7583193781100152
2,sr,0.6593186372745491,0.7347571346027718
2,sr,0.6613226452905812,0.7127132176395461
2,sr,0.6633266533066132,0.6921713240424631
2,sr,0.6653306613226453,0.6730303389448997
2,sr,0.6673346693386772,0.6551023017302321
2,sr,0.6693386773547093,0.6381210862690123
2,sr,0.6713426853707414,0.6217612904796537
2,sr,0.6733466933867734,0.6056655931698255
2,sr,0.6753507014028055,0.5894777614399089
2,sr,0.6773547094188376,0.5728777154268692
2,sr,0.6793587174348696,0.5556146846493033
2,sr,0.6813627254509017,0.5375345821878422
2,sr,0.6833667334669338,0.518598284204124
2,sr,0.6853707414829658,0.4988884784212352
2,sr,0.6873747494989979,0.4786040268036384
2,sr,0.68937875751503,0.4580422226693891
2,sr,0.691382765531062,0.43757073464146035
2,sr,0.6933867735470941,0.41759224175073084
2,sr,0.6953907815631262,0.3985056207973485
2,sr,0.6973947895791582,0.3806679379396967
2,sr,0.6993987975951903,0.36436137037882166
2,sr,0.7014028056112224,0.34976855735559664
2,sr,0.7034068136272544,0.3369588346078684
2,sr,0.7054108216432865,0.3258864797957802
2,sr,0.7074148296593186,0.3164006610352037
2,sr,0.7094188376753506,0.30826542164873133
2,sr,0.7114228456913827,0.301186923511057
2,sr,0.7134268537074148,0.2948444445517316
2,sr,0.7154308617234468,0.28892136456093465
2,sr,0.7174348697394789,0.28313259485198267
2,sr,0.719438877755511,0.27724556420738966
2,sr,0.721442885771543,0.27109286204363076
2,sr,0.7234468937875751,0.26457581554072823
2,sr,0.7254509018036072,0.2576594768940352
2,sr,0.7274549098196392,0.25036055994168666
2,sr,0.7294589178356713,0.24273065791835285
2,sr,0.7314629258517034,0.2348375048242606
2,sr,0.7334669338677354,0.2267470746517379
2,sr,0.7354709418837675,0.21850896500220776
2,sr,0.7374749498997996,0.21014685540612535
2,sr,0.7394789579158316,0.20165497587621445
2,sr,0.7414829659318637,0.1930005993089762
2,sr,0.7434869739478958,0.1841317153183693
2,sr,0.7454909819639278,0.1749883682982469
2,sr,0.7474949899799599,0.1655157309162006
2,sr,0.749498997995992,0.1556768743873769
2,sr,0.751503006012024,0.14546338098127734
2,sr,0.7535070140280561,0.1349023724687796
2,sr,0.7555110220440882,0.12405911928772033
2,sr,0.7575150300601202,0.1130350509340731
2,sr,0.7595190380761523,0.10196160974939035
2,sr,0.7615230460921844,0.0909908936466672
2,sr,0.7635270541082164,0.08028436011793905
2,sr,0.7655310621242485,0.07000098799735521
2,sr,0.7675350701402806,0.06028622142201252
2,sr,0.7695390781563125,0.05126278649133449
2,sr,0.7715430861723446,0.04302412850832949
2,sr,0.7735470941883766,0.03563082790314881
2,sr,0.7755511022044087,0.029109975204811084
2,sr,0.7775551102204408,0.02345716800381232
2,sr,0.7795591182364728,0.0186405675099654
2,sr,0.7815631262525049,0.01460633236839175
2,sr,0.783567134268537,0.011284729034096445
2,sr,0.785571142284569,0.0085962840897451
2,sr,0.7875751503006011,0.006457469156746301
2,sr,0.7895791583166332,0.004785565494127253
2,sr,0.7915831663326652,0.0035025169166616158
2,sr,0.7935871743486973,0.002537725414935578
2,sr,0.7955911823647294,0.0018298598493377075
2,sr,0.7975951903807614,0.001327827448163803
2,sr,0.7995991983967935,0.000991099870937397
2,sr,0.8016032064128256,0.0007895941753517102
2,sr,0.8036072144288576,0.000703290790284414
2,sr,0.8056112224448897,0.0007217333310361456
2,sr,0.8076152304609218,0.0008435065150113347
2,sr,0.8096192384769538,0.0010757354972422805
2,sr,0.8116232464929859,0.001433598579985271
2,sr,0.813627254509018,0.0019398004434203631
2,sr,0.81563126252505,0.0026239190233030055
2,sr,0.8176352705410821,0.0035215195366858445
2,sr,0.8196392785571142,0.00467292686710054
2,sr,0.8216432865731462,0.006121564523983667
2,sr,0.8236472945891783,0.007911805134342411
2,sr,0.8256513026052104,0.01008633221372647
2,sr,0.8276553106212424,0.012683081432746499
2,sr,0.8296593186372745,0.015731904502617078
2,sr,0.8316633266533066,0.019251170358219213
2,sr,0.8336673346693386,0.023244575162233196
2,sr,0.8356713426853707,0.02769846347781741
2,sr,0.8376753507014028,0.032579958549864126
2,sr,0.8396793587174348,0.03783615502323696
2,sr,0.8416833667334669,0.04339454362074616
2,sr,0.843687374749499,0.049164722163051684
2,sr,0.845691382765531,0.05504131514836031
2,sr,0.8476953907815631,0.06090789387274597
2,sr,0.8496993987975952,0.06664158128761229
2,sr,0.8517034068136272,0.0721179587353574
2,sr,0.8537074148296593,0.0772158775820744
2,sr,0.8557114228456913,0.08182182075800276
2,sr,0.8577154308617234,0.08583355017582184
2,sr,0.8597194388777555,0.08916289926320473
2,sr,0.8617234468937875,0.09173770218708747
2,sr,0.8637274549098196,0.09350296752524098
2,sr,0.8657314629258517,0.0944214821668246
2,sr,0.8677354709418837,0.09447405712618039
2,sr,0.8697394789579158,0.09365959793891944
2,sr,0.8717434869739479,0.09199510751383964
2,sr,0.8737474949899798,0.08951562790915094
2,sr,0.8757515030060119,0.08627402452003173
2,sr,0.877755511022044,0.08234043699066557
2,sr,0.879759519038076,0.07780118594071664
2,sr,0.8817635270541081,0.07275694383487423
2,sr,0.8837675350701402,0.06732005069848156
2,sr,0.8857715430861722,0.061610968164396915
2,sr,0.8877755511022043,0.0557539972978767
2,sr,0.8897795591182364,0.049872511689062995
2,sr,0.8917835671342684,0.044084053714706826
2,sr,0.8937875751503005,0.03849569102836391
2,sr,0.8957915831663326,0.033200023872084095
2,sr,0.8977955911823646,0.028272173664769355
2,sr,0.8997995991983967,0.023767980702500538
2,sr,0.9018036072144288,0.019723511317469782
2,sr,0.9038076152304608,0.01615584273097215
2,sr,0.9058116232464929,0.013064976088111795
2,sr,0.907815631262525,0.010436639297711601
2,sr,0.909819639278557,0.0082456894001924
2,sr,0.9118236472945891,0.006459810361849758
2,sr,0.9138276553106212,0.005043221408369058
2,sr,0.9158316633266532,0.003960153884944634
2,sr,0.9178356713426853,0.0031779097664197467
2,sr,0.9198396793587174,0.0026693712605560067
2,sr,0.9218436873747494,0.002414879645875643
2,sr,0.9238476953907815,0.0024034373259702764
2,sr,0.9258517034068136,0.002633208920794143
2,sr,0.9278557114228456,0.0031113077714385127
2,sr,0.9298597194388777,0.0038528592221287418
2,sr,0.9318637274549098,0.004879338835214912
2,sr,0.9338677354709418,0.00621619972457857
2,sr,0.9358717434869739,0.00788983430157408
2,sr,0.937875751503006,0.00992396468561843
2,sr,0.939879759519038,0.012335621451332632
2,sr,0.9418837675350701,0.015130946235671097
2,sr,0.9438877755511021,0.01830112962309749
2,sr,0.9458917835671342,0.0218188580550849
2,sr,0.9478957915831663,0.025635677391649205
2,sr,0.9498997995991983,0.029680672598108804
2,sr,0.9519038076152304,0.03386080335073047
2,sr,0.9539078156312625,0.0380631213228795
2,sr,0.9559118236472945,0.04215893212932765
2,sr,0.9579158316633266,0.04600976788342347
2,sr,0.9599198396793587,0.04947482737956214
2,sr,0.9619238476953907,0.05241934746080001
2,sr,0.9639278557114228,0.054723219650406406
2,sr,0.9659318637274549,0.05628908548543885
2,sr,0.9679358717434869,0.05704914893396606
2,sr,0.969939879759519,0.05697003998124675
2,sr,0.9719438877755511,0.056055241918905485
2,sr,0.9739478957915831,0.05434483548493569
2,sr,0.9759519038076151,0.05191258550430799
2,sr,0.9779559118236472,0.04886066474042784
2,sr,0.9799599198396792,0.04531254048694881
2,sr,0.9819639278557113,0.04140471322122629
2,sr,0.9839679358717434,0.03727807500071578
2,sr,0.9859719438877754,0.03306964266478931
2,sr,0.9879759519038075,0.02890532481677473
2,sr,0.9899799599198396,0.02489422057597952
2,sr,0.9919839679358716,0.021124748150647285
2,sr,0.9939879759519037,0.017662691114643685
2,sr,0.9959919839679358,0.014551056783457663
2,sr,0.9979959919839678,0.011811485585765528
2,sr,1.0,0.009446846104629423
2,ec,0.0,2.126539299249084e-24
2,ec,0.004008016032064128,8.376065994251463e-24
2,ec,0.008016032064128256,3.2391197008763236e-23
2,ec,0.012024048096192383,1.2298013045688717e-22
2,ec,0.01603206412825651,4.584213293444845e-22
2,ec,0.02004008016032064,1.67771244821219e-21
2,ec,0.024048096192384766,6.028289118781462e-21
2,ec,0.028056112224448895,2.126647514718454e-20
2,ec,0.03206412825651302,7.365851782952636e-20
2,ec,0.03607214428857715,2.504826597116021e-19
2,ec,0.04008016032064128,8.362976366995171e-19
2,ec,0.044088176352705406,2.7414097721808914e-18
2,ec,0.04809619238476953,8.823042860286736e-18
2,ec,0.052104208416833664,2.7880189737103567e-17
2,ec,0.05611222444889779,8.649831069525285e-17
2,ec,0.06012024048096192,2.634849789329517e-16
2,ec,0.06412825651302605,7.880292136574453e-16
2,ec,0.06813627254509018,2.314030099373174e-15
2,ec,0.0721442885771543,6.671723784216775e-15
2,ec,0.07615230460921843,1.8886511922241838e-14
2,ec,0.08016032064128256,5.249434543320685e-14
2,ec,0.08416833667334668,1.4325933747033755e-13
2,ec,0.08817635270541081,3.8387138467667116e-13
2,ec,0.09218436873747494,1.009959228028823e-12
2,ec,0.09619238476953906,2.609037627470461e-12
2,ec,0.1002004008016032,6.617874564987508e-12
2,ec,0.10420841683366733,1.6482455078540737e-11
2,ec,0.10821643286573146,4.030826990034916e-11
2,ec,0.11222444889779558,9.679194900640768e-11
2,ec,0.11623246492985971,2.282239939175576e-10
2,ec,0.12024048096192384,5.284023926424219e-10
2,ec,0.12424849699398796,1.2013079130732442e-09
2,ec,0.1282565130260521,2.681852838478278e-09
2,ec,0.13226452905811623,5.879113357831516e-09
2,ec,0.13627254509018036,1.2655827750872488e-08
2,ec,0.1402805611222445,2.6753275844925397e-08
2,ec,0.1442885771543086,5.553634090765046e-08
2,ec,0.14829659318637273,1.1321343783049385e-07
2,ec,0.15230460921843686,2.2664493501546757e-07
2,ec,0.156312625250501,4.4558305322315915e-07
2,ec,0.16032064128256512,8.603072920693601e-07
2,ec,0.16432865731462926,1.6312816174308883e-06
2,ec,0.16833667334669336,3.0378283691409893e-06
2,ec,0.1723446893787575,5.55604182357067e-06
2,ec,0.17635270541082163,9.980339068355195e-06
2,ec,0.18036072144288576,1.7608107646831056e-05
2,ec,0.1843687374749499,3.051253893886624e-05
2,ec,0.18837675350701402,5.19342194318034e-05
2,ec,0.19238476953907813,8.682614532535025e-05
2,ec,0.19639278557114226,0.00014258766242211337
2,ec,0.2004008016032064,0.0002300179303774772
2,ec,0.20440881763527052,0.00036450595240615757
2,ec,0.20841683366733466,0.0005674490793227284
2,ec,0.2124248496993988,0.0008678529895976973
2,ec,0.21643286573146292,0.0013040129813748575
2,ec,0.22044088176352702,0.0019251113872153116
2,ec,0.22444889779559116,0.002792495422902983
2,ec,0.2284569138276553,0.003980334875700386
2,ec,0.23246492985971942,0.005575315346871049
2,ec,0.23647294589178355,0.007675019111987547
2,ec,0.24048096192384769,0.01038470125474931
2,ec,0.2444889779559118,0.013812298918207086
2,ec,0.24849699398797592,0.018061722649501736
2,ec,0.25250501002004005,0.023224763126163606
2,ec,0.2565130260521042,0.029372278456754625
2,ec,0.2605210420841683,0.03654566251889146
2,ec,0.26452905811623245,0.04474987389030674
2,ec,0.2685370741482966,0.05394946100127689
2,ec,0.2725450901803607,0.06406899020946144
2,ec,0.27655310621242485,0.07499902691984771
2,ec,0.280561122244489,0.08660832609914414
2,ec,0.28456913827655306,0.0987621906009859
2,ec,0.2885771543086172,0.11134613103156658
2,ec,0.2925851703406813,0.12429312322461951
2,ec,0.29659318637274545,0.1376120411931427
2,ec,0.3006012024048096,0.15141437101934715
2,ec,0.3046092184368737,0.16593617809173078
2,ec,0.30861723446893785,0.18155254505263607
2,ec,0.312625250501002,0.19878229320395
2,ec,0.3166332665330661,0.21828165570990918
2,ec,0.32064128256513025,0.24082655278879278
2,ec,0.3246492985971944,0.2672840798589399
2,ec,0.3286573146292585,0.298574632610712
2,ec,0.33266533066132264,0.33562668042951926
2,ec,0.3366733466933867,0.37932654652404596
2,ec,0.34068136272545085,0.43046570224554326
2,ec,0.344689378757515,0.4896881118516673
2,ec,0.3486973947895791,0.5574401508378626
2,ec,0.35270541082164325,0.6339256124455257
2,ec,0.3567134268537074,0.7190683072690949
2,ec,0.3607214428857715,0.8124846924629655
2,ec,0.36472945891783565,0.9134687531582519
2,ec,0.3687374749498998,1.0209909210151702
2,ec,0.3727454909819639,1.133712122529449
2,ec,0.37675350701402804,1.2500131445895135
2,ec,0.3807615230460922,1.3680385008805511
2,ec,0.38476953907815625,1.4857530374712224
2,ec,0.3887775551102204,1.6010087808020492
2,ec,0.3927855711422845,1.7116190990713909
2,ec,0.39679358717434865,1.815437116605478
2,ec,0.4008016032064128,1.9104353901153568
2,ec,0.4048096192384769,1.9947839627053727
2,ec,0.40881763527054105,2.066923894410275
2,ec,0.4128256513026052,2.1256331392009407
2,ec,0.4168336673346693,2.1700812381327346
2,ec,0.42084168336673344,2.199868907286572
2,ec,0.4248496993987976,2.2150484984853103
2,ec,0.4288577154308617,2.2161217969407185
2,ec,0.43286573146292584,2.2040128984450047
2,ec,0.4368737474949899,2.1800159998848754
2,ec,0.44088176352705405,2.145720627504149
2,ec,0.4448897795591182,2.1029196884099166
2,ec,0.4488977955911823,2.053508203061712
2,ec,0.45290581162324645,1.9993821042070372
2,ec,0.4569138276553106,1.942346664789665
2,ec,0.4609218436873747,1.8840428040375339
2,ec,0.46492985971943884,1.825896897054497
2,ec,0.468937875751503,1.7690962502367196
2,ec,0.4729458917835671,1.714588762165953
2,ec,0.47695390781563124,1.6631021620411355
2,ec,0.48096192384769537,1.615176173519786
2,ec,0.4849699398797595,1.5712003044801786
2,ec,0.4889779559118236,1.5314507084157343
2,ec,0.4929859719438877,1.496121395818603
2,ec,0.49699398797595185,1.4653474768906467
2,ec,0.501002004008016,1.4392204958203336
2,ec,0.5050100200400801,1.4177977438771323
2,ec,0.5090180360721442,1.4011083691868749
2,ec,0.5130260521042084,1.3891590369234446
2,ec,0.5170340681362725,1.381940981302162
2,ec,0.5210420841683366,1.3794388630005128
2,ec,0.5250501002004008,1.3816403263167787
2,ec,0.5290581162324649,1.3885439494943406
2,ec,0.533066132264529,1.400162706235467
2,ec,0.5370741482965932,1.416520254920701
2,ec,0.5410821643286573,1.4376383184297004
2,ec,0.5450901803607214,1.4635149314965639
2,ec,0.5490981963927856,1.4940951251948722
2,ec,0.5531062124248497,1.5292373492254765
2,ec,0.5571142284569138,1.5686802693536785
2,ec,0.561122244488978,1.6120152462076918
2,ec,0.565130260521042,1.6586696302761246
2,ec,0.5691382765531061,1.7079049538643154
2,ec,0.5731462925851702,1.7588322656915045
2,ec,0.5771543086172344,1.8104444797387962
2,ec,0.5811623246492985,1.861663053724857
2,ec,0.5851703406813626,1.9113939972098768
2,ec,0.5891783567134268,1.9585865552770452
2,ec,0.5931863727454909,2.002287259510299
2,ec,0.597194388777555,2.0416825652356367
2,ec,0.6012024048096192,2.0761249753542588
2,ec,0.6052104208416833,2.105140136744777
2,ec,0.6092184368737474,2.1284154469056076
2,ec,0.6132264529058116,2.1457736785397685
2,ec,0.6172344689378757,2.157137470105977
2,ec,0.6212424849699398,2.162491807708638
2,ec,0.625250501002004,2.161851613053231
2,ec,0.6292585170340681,2.1552402849329133
2,ec,0.6332665330661322,2.142682795713157
2,ec,0.6372745490981964,2.1242141780341695
2,ec,0.6412825651302605,2.099901484428723
2,ec,0.6452905811623246,2.069875055687463
2,ec,0.6492985971943888,2.034363542035666
2,ec,0.6533066132264529,1.9937267319323526
2,ec,0.657314629258517,1.9484807950964833
2,ec,0.6613226452905812,1.8993118116011718
2,ec,0.6653306613226453,1.8470751200429198
2,ec,0.6693386773547093,1.7927797534472372
2,ec,0.6733466933867734,1.7375587881377885
2,ec,0.6773547094188376,1.6826276628894306
2,ec,0.6813627254509017,1.6292333986961376
2,ec,0.6853707414829658,1.5785982097817666
2,ec,0.68937875751503,1.53186132341504
2,ec,0.6933867735470941,1.4900229836319383
2,ec,0.6973947895791582,1.4538946178499919
2,ec,0.7014028056112224,1.4240589551753868
2,ec,0.7054108216432865,1.4008434224963686
2,ec,0.7094188376753506,1.3843093298261158
2,ec,0.7134268537074148,1.374258153337455
2,ec,0.7174348697394789,1.3702546762908818
2,ec,0.721442885771543,1.3716649950865412
2,ec,0.7254509018036072,1.3777056695196586
2,ec,0.7294589178356713,1.38749887693726
2,ec,0.7334669338677354,1.4001276027685992
2,ec,0.7374749498997996,1.4146848837600552
2,ec,0.7414829659318637,1.4303120111838614
2,ec,0.7454909819639278,1.4462223336969766
2,ec,0.749498997995992,1.4617096385415456
2,ec,0.7535070140280561,1.476142660010754
2,ec,0.7575150300601202,1.4889496122978614
2,ec,0.7615230460921844,1.4995983250318898
2,ec,0.7655310621242485,1.5075782299305678
2,ec,0.7695390781563125,1.5123899417590423
2,ec,0.7735470941883766,1.5135465575157987
2,ec,0.7775551102204408,1.5105883513173046
2,ec,0.7815631262525049,1.503109731522996
2,ec,0.785571142284569,1.4907946987736156
2,ec,0.7895791583166332,1.4734551173815662
2,ec,0.7935871743486973,1.4510652662081487
2,ec,0.7975951903807614,1.4237865240938798
2,ec,0.8016032064128256,1.39197756760869
2,ec,0.8056112224448897,1.3561877814027135
2,ec,0.8096192384769538,1.317134214698597
2,ec,0.813627254509018,1.275664829503949
2,ec,0.8176352705410821,1.2327125218892623
2,ec,0.8216432865731462,1.1892451772517867
2,ec,0.8256513026052104,1.146216792103461
2,ec,0.8296593186372745,1.1045236311578601
2,ec,0.8336673346693386,1.064967828886514
2,ec,0.8376753507014028,1.0282292018868795
2,ec,0.8416833667334669,0.9948446935159594
2,ec,0.845691382765531,0.9651940870908313
2,ec,0.8496993987975952,0.9394904907771477
2,ec,0.8537074148296593,0.9177745357343604
2,ec,0.8577154308617234,0.8999120263342789
2,ec,0.8617234468937875,0.8855956599397827
2,ec,0.8657314629258517,0.8743521265537106
2,ec,0.8697394789579158,0.865556209640606
2,ec,0.8737474949899798,0.8584533480665475
2,ec,0.877755511022044,0.8521915037801356
2,ec,0.8817635270541081,0.8458622162101656
2,ec,0.8857715430861722,0.8385495701860071
2,ec,0.8897795591182364,0.8293846336907089
2,ec,0.8937875751503005,0.8176018984083161
2,ec,0.8977955911823646,0.8025935174788401
2,ec,0.9018036072144288,0.7839567873640397
2,ec,0.9058116232464929,0.7615304370582252
2,ec,0.909819639278557,0.7354159031939842
2,ec,0.9138276553106212,0.7059808724239571
2,ec,0.9178356713426853,0.6738438932076387
2,ec,0.9218436873747494,0.6398406620079815
2,ec,0.9258517034068136,0.6049744745727667
2,ec,0.9298597194388777,0.5703550570324978
2,ec,0.9338677354709418,0.5371312991068494
2,ec,0.937875751503006,0.5064240826790003
2,ec,0.9418837675350701,0.47926529394265244
2,ec,0.9458917835671342,0.4565482022971512
2,ec,0.9498997995991983,0.43899278970839595
2,ec,0.9539078156312625,0.42712754396644953
2,ec,0.9579158316633266,0.4212869946691871
2,ec,0.9619238476953907,0.4216222100595093
2,ec,0.9659318637274549,0.42811989972258513
2,ec,0.969939879759519,0.4406249217508316
2,ec,0.9739478957915831,0.45886100259753054
2,ec,0.9779559118236472,0.4824453462907751
2,ec,0.9819639278557113,0.5108944149992485
2,ec,0.9859719438877754,0.5436202750024691
2,ec,0.9899799599198396,0.5799192101839161
2,ec,0.9939879759519037,0.6189564533370056
2,ec,0.9979959919839678,0.6597525146530381
2,ec,1.002004008016032,0.70117738160726
2,ec,1.006012024048096,0.7419586045234695
2,ec,1.0100200400801602,0.7807078895270345
2,ec,1.0140280561122244,0.8159683964875339
2,ec,1.0180360721442885,0.8462817765775289
2,ec,1.0220440881763526,0.8702705448935323
2,ec,1.0260521042084167,0.8867282401613564
2,ec,1.0300601202404809,0.8947075619487446
2,ec,1.034068136272545,0.8935957819510778
2,ec,1.0380761523046091,0.8831674763697165
2,ec,1.0420841683366733,0.8636070114821721
2,ec,1.0460921843687374,0.8354969164309032
2,ec,1.0501002004008015,0.7997727144475503
2,ec,1.0541082164328657,0.7576492160791857
2,ec,1.0581162324649298,0.7105269518747154
2,ec,1.062124248496994,0.6598897223827107
2,ec,1.066132264529058,0.6072048173586339
2,ec,1.0701402805611222,0.5538362792613738
2,ec,1.0741482965931863,0.5009789562217465
2,ec,1.0781563126252505,0.44961755195378905
2,ec,1.0821643286573146,0.4005111037051709
2,ec,1.0861723446893787,0.3541999558376925
2,ec,1.0901803607214429,0.31102985364867575
2,ec,1.094188376753507,0.2711865392960274
