disaster,home_zip,int_bin
Florence (2018),27883,Gale-force (50–63kt)
Florence (2018),32925,No TS winds (<34kt)
Florence (2018),23457,Tropical-storm (34–49kt)
Florence (2018),27821,Hurricane-force (>=64kt)
Florence (2018),28135,Tropical-storm (34–49kt)
Florence (2018),28323,Tropical-storm (34–49kt)
Florence (2018),28783,No TS winds (<34kt)
Florence (2018),27923,Tropical-storm (34–49kt)
Florence (2018),27824,Tropical-storm (34–49kt)
Florence (2018),23828,Tropical-storm (34–49kt)
Florence (2018),36477,No TS winds (<34kt)
Florence (2018),29712,No TS winds (<34kt)
Florence (2018),27978,Tropical-storm (34–49kt)
Florence (2018),29640,No TS winds (<34kt)
Florence (2018),27819,Gale-force (50–63kt)
Florence (2018),27876,Tropical-storm (34–49kt)
Florence (2018),32430,No TS winds (<34kt)
Florence (2018),36483,No TS winds (<34kt)
Florence (2018),36455,No TS winds (<34kt)
Florence (2018),24540,No TS winds (<34kt)
Florence (2018),28589,Hurricane-force (>=64kt)
Florence (2018),32683,No TS winds (<34kt)
Florence (2018),29594,Tropical-storm (34–49kt)
Florence (2018),34137,No TS winds (<34kt)
Florence (2018),36568,No TS winds (<34kt)
Florence (2018),28108,Tropical-storm (34–49kt)
Florence (2018),33040,No TS winds (<34kt)
Florence (2018),28350,Tropical-storm (34–49kt)
Irma (2017),33317,Gale-force (50–63kt)
Irma (2017),33324,Gale-force (50–63kt)
Irma (2017),33406,Gale-force (50–63kt)
Irma (2017),33444,Gale-force (50–63kt)
Irma (2017),33467,Gale-force (50–63kt)
Irma (2017),33812,Hurricane-force (>=64kt)
Irma (2017),34222,Gale-force (50–63kt)
Irma (2017),34470,Gale-force (50–63kt)
Irma (2017),34637,Hurricane-force (>=64kt)
Irma (2017),34788,Gale-force (50–63kt)
Irma (2017),32301,Gale-force (50–63kt)
Irma (2017),32405,Tropical-storm (34–49kt)
Irma (2017),32935,Gale-force (50–63kt)
Irma (2017),33066,Gale-force (50–63kt)
Irma (2017),33478,Gale-force (50–63kt)
Irma (2017),33487,Gale-force (50–63kt)
Irma (2017),33823,Hurricane-force (>=64kt)
Irma (2017),33837,Gale-force (50–63kt)
Irma (2017),34474,Gale-force (50–63kt)
Irma (2017),34639,Hurricane-force (>=64kt)
Irma (2017),32567,Tropical-storm (34–49kt)
Irma (2017),32570,Tropical-storm (34–49kt)
Irma (2017),32757,Gale-force (50–63kt)
Irma (2017),33141,Gale-force (50–63kt)
Irma (2017),33625,Gale-force (50–63kt)
Irma (2017),32092,Gale-force (50–63kt)
Irma (2017),32132,Gale-force (50–63kt)
Irma (2017),32583,Tropical-storm (34–49kt)
Irma (2017),32827,Gale-force (50–63kt)
Irma (2017),33543,Hurricane-force (>=64kt)
Irma (2017),33602,Gale-force (50–63kt)
Irma (2017),33760,Gale-force (50–63kt)
Irma (2017),33931,Hurricane-force (>=64kt)
Irma (2017),32707,Gale-force (50–63kt)
Irma (2017),33054,Gale-force (50–63kt)
Irma (2017),34741,Gale-force (50–63kt)
Irma (2017),32084,Gale-force (50–63kt)
Irma (2017),32309,Gale-force (50–63kt)
Irma (2017),33613,Hurricane-force (>=64kt)
Irma (2017),34251,Hurricane-force (>=64kt)
Irma (2017),34715,Gale-force (50–63kt)
Irma (2017),33306,Gale-force (50–63kt)
Irma (2017),33759,Gale-force (50–63kt)
Irma (2017),34116,Hurricane-force (>=64kt)
Irma (2017),34224,Hurricane-force (>=64kt)
Irma (2017),32460,Tropical-storm (34–49kt)
Irma (2017),32701,Gale-force (50–63kt)
Irma (2017),33483,Gale-force (50–63kt)
Irma (2017),33150,Gale-force (50–63kt)
Irma (2017),33541,Hurricane-force (>=64kt)
Irma (2017),31636,Gale-force (50–63kt)
Irma (2017),33853,Gale-force (50–63kt)
Irma (2017),32180,Gale-force (50–63kt)
Irma (2017),34219,Gale-force (50–63kt)
Irma (2017),32951,Gale-force (50–63kt)
Irma (2017),34269,Hurricane-force (>=64kt)
Irma (2017),32008,Gale-force (50–63kt)
Irma (2017),32542,Tropical-storm (34–49kt)
Irma (2017),33480,Gale-force (50–63kt)
Irma (2017),32227,Gale-force (50–63kt)
Irma (2017),32509,No TS winds (<34kt)
Irma (2017),32427,Tropical-storm (34–49kt)
Irma (2017),33856,Gale-force (50–63kt)
Irma (2017),32426,Tropical-storm (34–49kt)
Irma (2017),36574,No TS winds (<34kt)
Irma (2017),39897,Gale-force (50–63kt)
Irma (2017),34216,Gale-force (50–63kt)
Michael (2018),29330,No TS winds (<34kt)
Michael (2018),31548,No TS winds (<34kt)
Michael (2018),32712,No TS winds (<34kt)
Michael (2018),32724,No TS winds (<34kt)
Michael (2018),32826,No TS winds (<34kt)
Michael (2018),32960,No TS winds (<34kt)
Michael (2018),33133,No TS winds (<34kt)
Michael (2018),33185,No TS winds (<34kt)
Michael (2018),33319,No TS winds (<34kt)
Michael (2018),33351,No TS winds (<34kt)
Michael (2018),33542,No TS winds (<34kt)
Michael (2018),33610,No TS winds (<34kt)
Michael (2018),33612,No TS winds (<34kt)
Michael (2018),36535,Tropical-storm (34–49kt)
Michael (2018),27591,No TS winds (<34kt)
Michael (2018),27615,No TS winds (<34kt)
Michael (2018),28777,No TS winds (<34kt)
Michael (2018),29687,No TS winds (<34kt)
Michael (2018),29730,No TS winds (<34kt)
Michael (2018),32168,No TS winds (<34kt)
Michael (2018),32583,Tropical-storm (34–49kt)
Michael (2018),32811,No TS winds (<34kt)
Michael (2018),32927,No TS winds (<34kt)
Michael (2018),33408,No TS winds (<34kt)
Michael (2018),33484,No TS winds (<34kt)
Michael (2018),34711,No TS winds (<34kt)
Michael (2018),36567,Tropical-storm (34–49kt)
Michael (2018),36609,No TS winds (<34kt)
Michael (2018),28043,No TS winds (<34kt)
Michael (2018),28147,No TS winds (<34kt)
Michael (2018),32025,Tropical-storm (34–49kt)
Michael (2018),32304,Gale-force (50–63kt)
Michael (2018),33411,No TS winds (<34kt)
Michael (2018),33767,No TS winds (<34kt)
Michael (2018),33848,No TS winds (<34kt)
Michael (2018),33875,No TS winds (<34kt)
Michael (2018),33904,No TS winds (<34kt)
Michael (2018),34212,No TS winds (<34kt)
Michael (2018),27292,No TS winds (<34kt)
Michael (2018),27889,Gale-force (50–63kt)
Michael (2018),28012,No TS winds (<34kt)
Michael (2018),28356,Tropical-storm (34–49kt)
Michael (2018),28792,No TS winds (<34kt)
Michael (2018),32333,Gale-force (50–63kt)
Michael (2018),32643,Tropical-storm (34–49kt)
Michael (2018),33187,No TS winds (<34kt)
Michael (2018),34420,No TS winds (<34kt)
Michael (2018),36580,Tropical-storm (34–49kt)
Michael (2018),27028,No TS winds (<34kt)
Michael (2018),28377,Tropical-storm (34–49kt)
Michael (2018),28730,No TS winds (<34kt)
Michael (2018),28791,No TS winds (<34kt)
Michael (2018),32571,Tropical-storm (34–49kt)
Michael (2018),33327,No TS winds (<34kt)
Michael (2018),33549,No TS winds (<34kt)
Michael (2018),34222,No TS winds (<34kt)
Michael (2018),27265,No TS winds (<34kt)
Michael (2018),27801,No TS winds (<34kt)
Michael (2018),32091,No TS winds (<34kt)
Michael (2018),32321,Hurricane-force (>=64kt)
Michael (2018),33498,No TS winds (<34kt)
Michael (2018),33897,No TS winds (<34kt)
Michael (2018),28479,Tropical-storm (34–49kt)
Michael (2018),32767,No TS winds (<34kt)
Michael (2018),33624,No TS winds (<34kt)
Michael (2018),28451,Tropical-storm (34–49kt)
Michael (2018),28305,Tropical-storm (34–49kt)
Michael (2018),27807,No TS winds (<34kt)
Michael (2018),28303,Tropical-storm (34–49kt)
Michael (2018),28786,No TS winds (<34kt)
Michael (2018),34947,No TS winds (<34kt)
Michael (2018),27522,No TS winds (<34kt)
Michael (2018),32008,Tropical-storm (34–49kt)
Michael (2018),32351,Gale-force (50–63kt)
Michael (2018),33473,No TS winds (<34kt)
Michael (2018),33762,No TS winds (<34kt)
Michael (2018),28458,Tropical-storm (34–49kt)
Michael (2018),28709,No TS winds (<34kt)
Michael (2018),30582,No TS winds (<34kt)
Michael (2018),33135,No TS winds (<34kt)
Michael (2018),33168,No TS winds (<34kt)
Michael (2018),27022,No TS winds (<34kt)
Michael (2018),32228,No TS winds (<34kt)
Michael (2018),33785,No TS winds (<34kt)
Michael (2018),33705,No TS winds (<34kt)
Michael (2018),27809,Gale-force (50–63kt)
Michael (2018),33850,No TS winds (<34kt)
Michael (2018),28369,Tropical-storm (34–49kt)
Michael (2018),27921,Gale-force (50–63kt)
Michael (2018),28539,Gale-force (50–63kt)
Michael (2018),32204,No TS winds (<34kt)
Michael (2018),27936,Tropical-storm (34–49kt)
Michael (2018),32427,Gale-force (50–63kt)
Michael (2018),28422,Tropical-storm (34–49kt)
Michael (2018),27839,Gale-force (50–63kt)
Michael (2018),27326,No TS winds (<34kt)
Michael (2018),28160,No TS winds (<34kt)
Michael (2018),32420,Hurricane-force (>=64kt)
Michael (2018),28349,Tropical-storm (34–49kt)
Michael (2018),27983,Gale-force (50–63kt)
Michael (2018),28452,Tropical-storm (34–49kt)
Michael (2018),36688,No TS winds (<34kt)
Michael (2018),28308,Tropical-storm (34–49kt)
Michael (2018),28077,No TS winds (<34kt)
Michael (2018),32323,Gale-force (50–63kt)
Michael (2018),34216,No TS winds (<34kt)
Michael (2018),32622,No TS winds (<34kt)
Michael (2018),27208,Tropical-storm (34–49kt)
Michael (2018),23919,Tropical-storm (34–49kt)
Michael (2018),32449,Hurricane-force (>=64kt)
Michael (2018),28091,Tropical-storm (34–49kt)
Michael (2018),28169,No TS winds (<34kt)
Michael (2018),27879,Gale-force (50–63kt)
Michael (2018),28749,No TS winds (<34kt)
Harvey (2017),70631,No TS winds (<34kt)
Harvey (2017),75218,No TS winds (<34kt)
Harvey (2017),77036,Tropical-storm (34–49kt)
Harvey (2017),77379,Tropical-storm (34–49kt)
Harvey (2017),77385,Tropical-storm (34–49kt)
Harvey (2017),78332,Tropical-storm (34–49kt)
Harvey (2017),75248,No TS winds (<34kt)
Harvey (2017),77095,Tropical-storm (34–49kt)
Harvey (2017),77657,No TS winds (<34kt)
Harvey (2017),71047,No TS winds (<34kt)
Harvey (2017),75494,No TS winds (<34kt)
Harvey (2017),76643,Tropical-storm (34–49kt)
Harvey (2017),77084,Tropical-storm (34–49kt)
Harvey (2017),76140,No TS winds (<34kt)
Harvey (2017),76367,No TS winds (<34kt)
Harvey (2017),76543,No TS winds (<34kt)
Harvey (2017),77414,Tropical-storm (34–49kt)
Harvey (2017),77449,Tropical-storm (34–49kt)
Harvey (2017),78258,No TS winds (<34kt)
Harvey (2017),78633,No TS winds (<34kt)
Harvey (2017),75074,No TS winds (<34kt)
Harvey (2017),76571,No TS winds (<34kt)
Harvey (2017),77045,Tropical-storm (34–49kt)
Harvey (2017),77336,Tropical-storm (34–49kt)
Harvey (2017),77505,Tropical-storm (34–49kt)
Harvey (2017),78574,No TS winds (<34kt)
Harvey (2017),78596,No TS winds (<34kt)
Harvey (2017),75951,No TS winds (<34kt)
Harvey (2017),76305,No TS winds (<34kt)
Harvey (2017),77539,Tropical-storm (34–49kt)
Harvey (2017),78209,Tropical-storm (34–49kt)
Harvey (2017),78839,No TS winds (<34kt)
Harvey (2017),76578,Tropical-storm (34–49kt)
Harvey (2017),77355,Tropical-storm (34–49kt)
Harvey (2017),77441,Tropical-storm (34–49kt)
Harvey (2017),77445,Tropical-storm (34–49kt)
Harvey (2017),77642,No TS winds (<34kt)
Harvey (2017),78147,Tropical-storm (34–49kt)
Harvey (2017),78160,Gale-force (50–63kt)
Harvey (2017),78664,No TS winds (<34kt)
Harvey (2017),79701,No TS winds (<34kt)
Harvey (2017),75237,No TS winds (<34kt)
Harvey (2017),77015,Tropical-storm (34–49kt)
Harvey (2017),78237,No TS winds (<34kt)
Harvey (2017),79782,No TS winds (<34kt)
Harvey (2017),76539,No TS winds (<34kt)
Harvey (2017),77484,Tropical-storm (34–49kt)
Harvey (2017),78414,Gale-force (50–63kt)
Harvey (2017),79053,No TS winds (<34kt)
Harvey (2017),79079,No TS winds (<34kt)
Harvey (2017),79313,No TS winds (<34kt)
Harvey (2017),75287,No TS winds (<34kt)
Harvey (2017),76308,No TS winds (<34kt)
Harvey (2017),76450,No TS winds (<34kt)
Harvey (2017),78050,Tropical-storm (34–49kt)
Harvey (2017),78729,No TS winds (<34kt)
Harvey (2017),77586,Tropical-storm (34–49kt)
Harvey (2017),77590,Tropical-storm (34–49kt)
Harvey (2017),79904,No TS winds (<34kt)
Harvey (2017),71854,No TS winds (<34kt)
Harvey (2017),75633,No TS winds (<34kt)
Harvey (2017),75692,No TS winds (<34kt)
Harvey (2017),77474,Tropical-storm (34–49kt)
Harvey (2017),79719,No TS winds (<34kt)
Harvey (2017),75057,No TS winds (<34kt)
Harvey (2017),78634,No TS winds (<34kt)
Harvey (2017),79052,No TS winds (<34kt)
Harvey (2017),73446,No TS winds (<34kt)
Harvey (2017),77551,Tropical-storm (34–49kt)
Harvey (2017),78724,No TS winds (<34kt)
Harvey (2017),79770,No TS winds (<34kt)
Harvey (2017),75833,No TS winds (<34kt)
Harvey (2017),76856,No TS winds (<34kt)
Harvey (2017),77092,Tropical-storm (34–49kt)
Harvey (2017),78569,No TS winds (<34kt)
Harvey (2017),78886,No TS winds (<34kt)
Harvey (2017),76067,No TS winds (<34kt)
Harvey (2017),78653,No TS winds (<34kt)
Harvey (2017),78059,No TS winds (<34kt)
Harvey (2017),77068,Tropical-storm (34–49kt)
Harvey (2017),78069,No TS winds (<34kt)
Harvey (2017),73430,No TS winds (<34kt)
Harvey (2017),75693,No TS winds (<34kt)
Harvey (2017),76656,Tropical-storm (34–49kt)
Harvey (2017),76661,Tropical-storm (34–49kt)
Harvey (2017),75249,No TS winds (<34kt)
Harvey (2017),79057,No TS winds (<34kt)
Harvey (2017),79311,No TS winds (<34kt)
Harvey (2017),75645,No TS winds (<34kt)
Harvey (2017),78595,No TS winds (<34kt)
Harvey (2017),73858,No TS winds (<34kt)
Harvey (2017),79256,No TS winds (<34kt)
Harvey (2017),76550,No TS winds (<34kt)
Harvey (2017),78416,Gale-force (50–63kt)
Harvey (2017),79081,No TS winds (<34kt)
Harvey (2017),79111,No TS winds (<34kt)
Harvey (2017),79092,No TS winds (<34kt)
Harvey (2017),76055,No TS winds (<34kt)
Harvey (2017),77975,Gale-force (50–63kt)
Harvey (2017),75496,No TS winds (<34kt)
Harvey (2017),75551,No TS winds (<34kt)
Harvey (2017),77624,No TS winds (<34kt)
Harvey (2017),71403,No TS winds (<34kt)
Harvey (2017),78202,Tropical-storm (34–49kt)
Harvey (2017),75638,No TS winds (<34kt)
Harvey (2017),77857,Tropical-storm (34–49kt)
Harvey (2017),76430,No TS winds (<34kt)
Harvey (2017),75416,No TS winds (<34kt)
Harvey (2017),75163,No TS winds (<34kt)
Harvey (2017),77050,Tropical-storm (34–49kt)
Harvey (2017),76858,No TS winds (<34kt)
Harvey (2017),79063,No TS winds (<34kt)
Harvey (2017),78141,Gale-force (50–63kt)
Harvey (2017),76239,No TS winds (<34kt)
Harvey (2017),77971,Gale-force (50–63kt)
Harvey (2017),79046,No TS winds (<34kt)
Harvey (2017),79379,No TS winds (<34kt)
Harvey (2017),78143,Gale-force (50–63kt)
Harvey (2017),79788,No TS winds (<34kt)
Harvey (2017),79369,No TS winds (<34kt)
Harvey (2017),73553,No TS winds (<34kt)
Harvey (2017),75784,No TS winds (<34kt)
Harvey (2017),88430,No TS winds (<34kt)
Harvey (2017),79831,No TS winds (<34kt)
Harvey (2017),79062,No TS winds (<34kt)
Harvey (2017),78578,No TS winds (<34kt)
Harvey (2017),75764,No TS winds (<34kt)
Harvey (2017),75759,No TS winds (<34kt)
Harvey (2017),73554,No TS winds (<34kt)
Imelda (2019),75287,No TS winds (<34kt)
Imelda (2019),76014,No TS winds (<34kt)
Imelda (2019),76048,No TS winds (<34kt)
Imelda (2019),76073,No TS winds (<34kt)
Imelda (2019),76207,No TS winds (<34kt)
Imelda (2019),77384,No TS winds (<34kt)
Imelda (2019),77539,No TS winds (<34kt)
Imelda (2019),78041,No TS winds (<34kt)
Imelda (2019),78374,No TS winds (<34kt)
Imelda (2019),78526,No TS winds (<34kt)
Imelda (2019),78669,No TS winds (<34kt)
Imelda (2019),79936,No TS winds (<34kt)
Imelda (2019),71129,No TS winds (<34kt)
Imelda (2019),71854,No TS winds (<34kt)
Imelda (2019),75035,No TS winds (<34kt)
Imelda (2019),75050,No TS winds (<34kt)
Imelda (2019),75154,No TS winds (<34kt)
Imelda (2019),76036,No TS winds (<34kt)
Imelda (2019),77039,No TS winds (<34kt)
Imelda (2019),78023,No TS winds (<34kt)
Imelda (2019),78070,No TS winds (<34kt)
Imelda (2019),78214,No TS winds (<34kt)
Imelda (2019),78746,No TS winds (<34kt)
Imelda (2019),79414,No TS winds (<34kt)
Imelda (2019),79714,No TS winds (<34kt)
Imelda (2019),79763,No TS winds (<34kt)
Imelda (2019),71106,No TS winds (<34kt)
Imelda (2019),75141,No TS winds (<34kt)
Imelda (2019),75402,No TS winds (<34kt)
Imelda (2019),75554,No TS winds (<34kt)
Imelda (2019),76002,No TS winds (<34kt)
Imelda (2019),76548,No TS winds (<34kt)
Imelda (2019),77968,No TS winds (<34kt)
Imelda (2019),78217,No TS winds (<34kt)
Imelda (2019),79121,No TS winds (<34kt)
Imelda (2019),75025,No TS winds (<34kt)
Imelda (2019),75240,No TS winds (<34kt)
Imelda (2019),75605,No TS winds (<34kt)
Imelda (2019),75002,No TS winds (<34kt)
Imelda (2019),76137,No TS winds (<34kt)
Imelda (2019),78702,No TS winds (<34kt)
Imelda (2019),78734,No TS winds (<34kt)
Imelda (2019),76114,No TS winds (<34kt)
Imelda (2019),77627,No TS winds (<34kt)
Imelda (2019),77964,No TS winds (<34kt)
Imelda (2019),78010,No TS winds (<34kt)
Imelda (2019),78681,No TS winds (<34kt)
Imelda (2019),78758,No TS winds (<34kt)
Imelda (2019),75941,No TS winds (<34kt)
Imelda (2019),76093,No TS winds (<34kt)
Imelda (2019),77090,No TS winds (<34kt)
Imelda (2019),77092,No TS winds (<34kt)
Imelda (2019),77502,No TS winds (<34kt)
Imelda (2019),77551,No TS winds (<34kt)
Imelda (2019),75023,No TS winds (<34kt)
Imelda (2019),77583,No TS winds (<34kt)
Imelda (2019),79410,No TS winds (<34kt)
Imelda (2019),75457,No TS winds (<34kt)
Imelda (2019),78946,No TS winds (<34kt)
Imelda (2019),79423,No TS winds (<34kt)
Imelda (2019),77069,No TS winds (<34kt)
Imelda (2019),78263,No TS winds (<34kt)
Imelda (2019),78521,No TS winds (<34kt)
Imelda (2019),79029,No TS winds (<34kt)
Imelda (2019),75948,No TS winds (<34kt)
Imelda (2019),78552,No TS winds (<34kt)
Imelda (2019),79412,No TS winds (<34kt)
Imelda (2019),79061,No TS winds (<34kt)
Imelda (2019),79838,No TS winds (<34kt)
Imelda (2019),78076,No TS winds (<34kt)
Imelda (2019),76650,No TS winds (<34kt)
Imelda (2019),78236,No TS winds (<34kt)
Imelda (2019),78834,No TS winds (<34kt)
Imelda (2019),70665,No TS winds (<34kt)
Imelda (2019),75143,No TS winds (<34kt)
Imelda (2019),77801,No TS winds (<34kt)
Imelda (2019),77049,No TS winds (<34kt)
Imelda (2019),79930,No TS winds (<34kt)
Imelda (2019),78368,No TS winds (<34kt)
Imelda (2019),77831,No TS winds (<34kt)
Imelda (2019),76875,No TS winds (<34kt)
Imelda (2019),79084,No TS winds (<34kt)
Imelda (2019),75603,No TS winds (<34kt)
Imelda (2019),76633,No TS winds (<34kt)
Imelda (2019),77656,No TS winds (<34kt)
Imelda (2019),77054,No TS winds (<34kt)
Imelda (2019),77659,No TS winds (<34kt)
Imelda (2019),75969,No TS winds (<34kt)
Imelda (2019),76691,No TS winds (<34kt)
Imelda (2019),79541,No TS winds (<34kt)
Imelda (2019),75763,No TS winds (<34kt)
Imelda (2019),77622,No TS winds (<34kt)
Imelda (2019),75692,No TS winds (<34kt)
Imelda (2019),76247,No TS winds (<34kt)
Imelda (2019),79525,No TS winds (<34kt)
Imelda (2019),75487,No TS winds (<34kt)
Imelda (2019),75684,No TS winds (<34kt)
Imelda (2019),70661,No TS winds (<34kt)
Imelda (2019),76661,No TS winds (<34kt)
Imelda (2019),75974,No TS winds (<34kt)
Imelda (2019),78594,No TS winds (<34kt)
Imelda (2019),79533,No TS winds (<34kt)
Imelda (2019),76487,No TS winds (<34kt)
Imelda (2019),76127,No TS winds (<34kt)
Imelda (2019),78931,No TS winds (<34kt)
Imelda (2019),78056,No TS winds (<34kt)
Imelda (2019),78357,No TS winds (<34kt)
Imelda (2019),77975,No TS winds (<34kt)
Imelda (2019),79011,No TS winds (<34kt)
Imelda (2019),78850,No TS winds (<34kt)
Imelda (2019),76837,No TS winds (<34kt)
Imelda (2019),78044,No TS winds (<34kt)
Imelda (2019),73531,No TS winds (<34kt)
Imelda (2019),79059,No TS winds (<34kt)
Imelda (2019),76871,No TS winds (<34kt)
Imelda (2019),79093,No TS winds (<34kt)
Imelda (2019),77454,No TS winds (<34kt)
Imelda (2019),76491,No TS winds (<34kt)
Imelda (2019),73642,No TS winds (<34kt)
Imelda (2019),78592,No TS winds (<34kt)
Imelda (2019),77950,No TS winds (<34kt)
Imelda (2019),79718,No TS winds (<34kt)
Imelda (2019),78162,No TS winds (<34kt)
Imelda (2019),76566,No TS winds (<34kt)
Imelda (2019),77974,No TS winds (<34kt)
Imelda (2019),78622,No TS winds (<34kt)
Imelda (2019),75157,No TS winds (<34kt)
Imelda (2019),78879,No TS winds (<34kt)
Imelda (2019),76469,No TS winds (<34kt)
Imelda (2019),77460,No TS winds (<34kt)
Imelda (2019),79234,No TS winds (<34kt)
