disaster,population,mobile_count
Michael & Florence,6324,97
Michael & Florence,8102,78
Michael & Florence,6599,142
Michael & Florence,8859,48
Michael & Florence,6499,259
Michael & Florence,5186,59
Michael & Florence,3445,141
Michael & Florence,4505,132
Michael & Florence,4604,102
Michael & Florence,4236,109
Michael & Florence,3704,113
Michael & Florence,3526,117
Michael & Florence,5810,262
Michael & Florence,5346,173
Michael & Florence,4706,171
Michael & Florence,6784,225
Michael & Florence,2870,83
Michael & Florence,7759,245
Michael & Florence,5905,169
Michael & Florence,6131,125
Michael & Florence,3452,192
Michael & Florence,3687,100
Michael & Florence,4940,85
Michael & Florence,3901,285
Michael & Florence,3807,231
Michael & Florence,3821,46
Michael & Florence,4123,148
Michael & Florence,4575,48
Michael & Florence,6584,89
Michael & Florence,4495,40
Michael & Florence,7028,101
Michael & Florence,3880,131
Michael & Florence,7001,179
Michael & Florence,2784,168
Michael & Florence,3910,45
Michael & Florence,6823,174
Michael & Florence,0,61
Michael & Florence,3391,26
Michael & Florence,5062,116
Michael & Florence,4429,350
Michael & Florence,9453,222
Michael & Florence,7406,232
Michael & Florence,4829,156
Michael & Florence,3514,70
Michael & Florence,4081,270
Michael & Florence,4943,54
Michael & Florence,5935,128
Michael & Florence,5415,39
Michael & Florence,5268,99
Michael & Florence,7931,324
Michael & Florence,6469,69
Michael & Florence,8055,146
Michael & Florence,4880,119
Michael & Florence,2274,63
Michael & Florence,8057,218
Michael & Florence,1957,73
Michael & Florence,5337,89
Michael & Florence,3146,191
Michael & Florence,3818,60
Michael & Florence,4516,96
Michael & Florence,4054,73
Michael & Florence,2778,160
Michael & Florence,5095,57
Michael & Florence,4426,96
Michael & Florence,2406,165
Michael & Florence,4929,167
Michael & Florence,4589,38
Michael & Florence,6901,184
Michael & Florence,7091,149
Michael & Florence,3753,250
Michael & Florence,3529,116
Michael & Florence,4820,83
Michael & Florence,4520,73
Michael & Florence,5321,125
Michael & Florence,4642,232
Michael & Florence,5062,136
Michael & Florence,3053,180
Michael & Florence,6224,210
Michael & Florence,5237,190
Michael & Florence,5472,95
Michael & Florence,2101,79
Michael & Florence,6438,243
Michael & Florence,9657,209
Michael & Florence,3577,60
Michael & Florence,4143,110
Michael & Florence,3519,145
Michael & Florence,3483,71
Michael & Florence,4216,114
Michael & Florence,3314,159
Michael & Florence,4332,108
Michael & Florence,4347,106
Michael & Florence,8017,227
Michael & Florence,2962,107
Michael & Florence,5265,166
Michael & Florence,2654,86
Michael & Florence,7288,136
Michael & Florence,3995,71
Michael & Florence,5926,262
Michael & Florence,11556,429
Michael & Florence,3657,99
Michael & Florence,2576,68
Michael & Florence,1136,57
Michael & Florence,7242,258
Michael & Florence,2950,67
Michael & Florence,7144,149
Michael & Florence,6257,279
Michael & Florence,7016,187
Michael & Florence,3894,107
Michael & Florence,6271,215
Michael & Florence,8963,247
Michael & Florence,3561,241
Michael & Florence,5199,242
Michael & Florence,5764,279
Michael & Florence,6323,246
Michael & Florence,9565,324
Michael & Florence,3466,121
Michael & Florence,3959,95
Michael & Florence,4151,98
Michael & Florence,3948,170
Michael & Florence,4766,104
Michael & Florence,4120,101
Michael & Florence,3240,62
Michael & Florence,3347,110
Michael & Florence,3129,97
Michael & Florence,3728,85
Michael & Florence,2947,64
Michael & Florence,13565,362
Michael & Florence,6510,166
Michael & Florence,4194,202
Michael & Florence,4341,59
Michael & Florence,2524,61
Michael & Florence,2568,105
Michael & Florence,9873,235
Michael & Florence,6477,212
Michael & Florence,1006,239
Michael & Florence,12071,471
Michael & Florence,3994,177
Michael & Florence,3628,120
Michael & Florence,4278,155
Michael & Florence,3973,113
Michael & Florence,3757,69
Michael & Florence,6541,104
Michael & Florence,4994,115
Michael & Florence,2936,171
Michael & Florence,3646,129
Michael & Florence,3402,83
Michael & Florence,1853,106
Michael & Florence,2982,92
Michael & Florence,3987,118
Michael & Florence,2834,121
Michael & Florence,7038,135
Michael & Florence,6161,143
Michael & Florence,4621,241
Michael & Florence,4516,99
Michael & Florence,5241,133
Michael & Florence,2202,106
Michael & Florence,9127,146
Michael & Florence,4105,61
Michael & Florence,7852,144
Michael & Florence,4075,34
Michael & Florence,6131,149
Michael & Florence,1976,124
Michael & Florence,7613,143
Michael & Florence,2353,127
Michael & Florence,8374,254
Michael & Florence,7315,156
Michael & Florence,4848,77
Michael & Florence,4235,72
Michael & Florence,2129,95
Michael & Florence,2967,153
Michael & Florence,4113,113
Michael & Florence,3760,78
Michael & Florence,3986,42
Michael & Florence,3147,177
Michael & Florence,4087,64
Michael & Florence,3884,133
Michael & Florence,5043,179
Michael & Florence,3350,93
Michael & Florence,12003,189
Michael & Florence,4426,80
Michael & Florence,3017,20
Michael & Florence,4605,162
Michael & Florence,8788,112
Michael & Florence,9288,231
Michael & Florence,3626,74
Michael & Florence,5187,112
Michael & Florence,2790,50
Michael & Florence,3012,124
Michael & Florence,4101,136
Michael & Florence,5505,69
Michael & Florence,4740,124
Michael & Florence,3704,205
Michael & Florence,4495,116
Michael & Florence,4410,46
Michael & Florence,3045,134
Michael & Florence,4744,63
Michael & Florence,4579,69
Michael & Florence,3092,183
Michael & Florence,7554,166
Michael & Florence,6397,113
Michael & Florence,1700,113
Michael & Florence,1989,118
Michael & Florence,8791,1
Michael & Florence,6237,144
Michael & Florence,8244,188
Michael & Florence,6484,95
Michael & Florence,7715,136
Michael & Florence,2032,115
Michael & Florence,4110,43
Michael & Florence,2364,24
Michael & Florence,3324,23
Michael & Florence,3006,103
Michael & Florence,6861,210
Michael & Florence,9240,180
Michael & Florence,6672,171
Michael & Florence,9283,140
Michael & Florence,6774,141
Michael & Florence,5216,88
Michael & Florence,5931,82
Michael & Florence,6420,177
Michael & Florence,6512,251
Michael & Florence,4734,106
Michael & Florence,7475,284
Michael & Florence,3575,117
Michael & Florence,3142,71
Michael & Florence,2865,114
Michael & Florence,13895,295
Michael & Florence,3501,138
Michael & Florence,3357,75
Michael & Florence,5065,105
Michael & Florence,4664,253
Michael & Florence,4735,139
Michael & Florence,5915,180
Michael & Florence,5922,90
Michael & Florence,5656,175
Michael & Florence,5821,298
Michael & Florence,3173,92
Michael & Florence,3178,33
Michael & Florence,6063,166
Michael & Florence,3430,142
Michael & Florence,1904,63
Michael & Florence,4559,86
Michael & Florence,10989,10
Michael & Florence,3141,69
Michael & Florence,5058,74
Michael & Florence,5007,134
Michael & Florence,4394,95
Michael & Florence,4778,123
Michael & Florence,3777,102
Michael & Florence,3235,137
Michael & Florence,3246,155
Michael & Florence,6567,176
Michael & Florence,5051,197
Michael & Florence,5715,97
Michael & Florence,2582,61
Michael & Florence,4942,65
Michael & Florence,6214,104
Michael & Florence,4724,61
Michael & Florence,3586,81
Michael & Florence,4977,195
Michael & Florence,4286,107
Michael & Florence,5296,242
Michael & Florence,4751,125
Michael & Florence,7239,206
Michael & Florence,18085,310
Michael & Florence,6558,134
Michael & Florence,11485,169
Michael & Florence,2677,109
Michael & Florence,2796,143
Michael & Florence,3223,107
Michael & Florence,3068,208
Michael & Florence,5999,230
Michael & Florence,2930,179
Michael & Florence,7801,213
Michael & Florence,5763,245
Michael & Florence,2937,149
Michael & Florence,4773,97
Michael & Florence,3123,121
Michael & Florence,3018,35
Michael & Florence,8492,66
Michael & Florence,7775,181
Michael & Florence,4346,327
Michael & Florence,3323,188
Michael & Florence,10561,301
Michael & Florence,3246,116
Michael & Florence,3597,121
Michael & Florence,2535,146
Michael & Florence,3433,91
Michael & Florence,3134,126
Michael & Florence,4047,268
Michael & Florence,5038,81
Michael & Florence,3021,63
Michael & Florence,4217,281
Michael & Florence,1675,107
Michael & Florence,2449,67
Michael & Florence,5025,147
Michael & Florence,3323,57
Michael & Florence,2110,58
Michael & Florence,11284,301
Michael & Florence,7143,140
Michael & Florence,10349,189
Michael & Florence,11311,253
Michael & Florence,8018,152
Michael & Florence,12015,199
Michael & Florence,2920,286
Michael & Florence,4883,110
Michael & Florence,6012,164
Michael & Florence,3997,171
Michael & Florence,5162,139
Michael & Florence,2796,66
Michael & Florence,4315,47
Michael & Florence,5725,155
Michael & Florence,4649,159
Michael & Florence,3821,175
Michael & Florence,7420,60
Michael & Florence,4629,54
Michael & Florence,7282,210
Michael & Florence,4027,115
Michael & Florence,3685,84
Michael & Florence,7052,152
Michael & Florence,2772,183
Michael & Florence,6521,153
Michael & Florence,4681,229
Michael & Florence,5060,54
Michael & Florence,5949,115
Michael & Florence,6944,176
Michael & Florence,3538,81
Michael & Florence,4570,151
Michael & Florence,7316,137
Michael & Florence,7110,75
Michael & Florence,6796,183
Michael & Florence,3538,60
Michael & Florence,4691,208
Michael & Florence,2668,76
Michael & Florence,4268,149
Michael & Florence,4551,152
Michael & Florence,3943,55
Michael & Florence,4577,102
Michael & Florence,1067,41
Michael & Florence,4788,160
Michael & Florence,6372,103
Michael & Florence,6761,243
Michael & Florence,3544,158
Michael & Florence,3690,97
Michael & Florence,6577,239
Michael & Florence,4542,200
Michael & Florence,5162,157
Michael & Florence,4616,91
Michael & Florence,5370,172
Michael & Florence,5516,181
Michael & Florence,4593,151
Michael & Florence,6099,118
Michael & Florence,4499,134
Michael & Florence,6970,22
Michael & Florence,3996,76
Michael & Florence,4228,121
Michael & Florence,2155,80
Michael & Florence,2741,35
Michael & Florence,5969,237
Michael & Florence,5297,261
Michael & Florence,3421,110
Michael & Florence,4158,71
Michael & Florence,5230,162
Michael & Florence,2352,32
Michael & Florence,6515,132
Michael & Florence,4997,109
Michael & Florence,2551,100
Michael & Florence,4522,87
Michael & Florence,6054,152
Michael & Florence,3820,98
Michael & Florence,4027,48
Michael & Florence,3862,107
Michael & Florence,9587,177
Michael & Florence,6435,152
Michael & Florence,1710,46
Michael & Florence,2337,56
Michael & Florence,3567,87
Michael & Florence,5736,51
Michael & Florence,7384,152
Michael & Florence,3304,145
Michael & Florence,3015,100
Michael & Florence,2270,65
Michael & Florence,2656,50
Michael & Florence,1852,74
Michael & Florence,1715,73
Michael & Florence,4579,140
Michael & Florence,2676,101
Michael & Florence,6052,228
Michael & Florence,5841,211
Michael & Florence,1839,162
Michael & Florence,3311,54
Michael & Florence,5173,242
Michael & Florence,1363,184
Michael & Florence,7063,105
Michael & Florence,5152,42
Michael & Florence,3969,266
Michael & Florence,2366,132
Michael & Florence,4563,171
Michael & Florence,8599,213
Michael & Florence,5051,152
Michael & Florence,4405,117
Michael & Florence,3219,161
Michael & Florence,5938,127
Michael & Florence,4383,102
Michael & Florence,4430,73
Michael & Florence,8121,178
Michael & Florence,5801,141
Michael & Florence,4532,64
Michael & Florence,3183,56
Michael & Florence,2397,84
Michael & Florence,5928,147
Michael & Florence,5245,118
Michael & Florence,5052,46
Michael & Florence,3343,48
Michael & Florence,6381,216
Michael & Florence,5321,123
Michael & Florence,7085,129
Michael & Florence,5304,166
Michael & Florence,3706,76
Michael & Florence,5931,115
Michael & Florence,1382,42
Michael & Florence,3985,51
Michael & Florence,1727,79
Michael & Florence,6829,122
Michael & Florence,5050,88
Michael & Florence,2900,78
Michael & Florence,3682,36
Michael & Florence,6964,121
Michael & Florence,3069,64
Michael & Florence,4679,197
Michael & Florence,2703,79
Michael & Florence,2909,75
Michael & Florence,3989,66
Michael & Florence,3408,94
Michael & Florence,5949,134
Michael & Florence,7913,206
Michael & Florence,4090,38
Michael & Florence,3360,54
Michael & Florence,5892,170
Michael & Florence,8022,257
Michael & Florence,5850,114
Michael & Florence,2633,69
Michael & Florence,3222,103
Michael & Florence,8273,136
Michael & Florence,5738,134
Michael & Florence,4051,141
Michael & Florence,4240,135
Michael & Florence,5127,115
Michael & Florence,8840,157
Michael & Florence,4206,92
Michael & Florence,1545,81
Michael & Florence,2338,101
Michael & Florence,4015,109
Michael & Florence,4379,93
Michael & Florence,947,427
Michael & Florence,7960,378
Michael & Florence,1437,141
Michael & Florence,5558,130
Michael & Florence,7505,161
Michael & Florence,6389,223
Michael & Florence,4564,154
Michael & Florence,2929,87
Michael & Florence,4413,103
Michael & Florence,4887,173
Michael & Florence,6091,279
Michael & Florence,7819,128
Michael & Florence,5356,123
Michael & Florence,4670,156
Michael & Florence,6567,246
Michael & Florence,4333,274
Michael & Florence,8634,203
Michael & Florence,3982,151
Michael & Florence,4025,165
Michael & Florence,3672,72
Michael & Florence,2488,198
Michael & Florence,3180,62
Michael & Florence,3711,97
Michael & Florence,5509,106
Michael & Florence,4759,154
Michael & Florence,4413,128
Michael & Florence,6751,138
Michael & Florence,2122,103
Michael & Florence,3971,144
Michael & Florence,5359,85
Michael & Florence,5333,210
Michael & Florence,5003,141
Michael & Florence,7195,162
Michael & Florence,4292,251
Michael & Florence,3748,70
Michael & Florence,3544,96
Michael & Florence,9478,262
Michael & Florence,6071,181
Michael & Florence,5977,243
Michael & Florence,12450,268
Michael & Florence,4315,162
Michael & Florence,9166,279
Michael & Florence,5093,312
Michael & Florence,4450,153
Michael & Florence,5130,154
Michael & Florence,10934,284
Michael & Florence,6250,249
Michael & Florence,11913,136
Michael & Florence,8189,168
Michael & Florence,9996,319
Michael & Florence,4002,254
Michael & Florence,4163,174
Michael & Florence,6701,159
Michael & Florence,7685,130
Michael & Florence,7311,143
Michael & Florence,4316,93
Michael & Florence,7389,212
Michael & Florence,3142,87
Michael & Florence,7863,153
Michael & Florence,5737,234
Michael & Florence,2497,61
Michael & Florence,2039,52
Michael & Florence,4613,130
Michael & Florence,3103,100
Michael & Florence,3448,149
Michael & Florence,5097,99
Michael & Florence,3164,78
Michael & Florence,3167,86
Michael & Florence,5080,98
Michael & Florence,6646,116
Michael & Florence,5752,45
Michael & Florence,3099,66
Michael & Florence,6281,195
Michael & Florence,6549,134
Michael & Florence,6505,144
Michael & Florence,4759,924
Michael & Florence,2938,582
Michael & Florence,1260,52
Michael & Florence,3709,69
Michael & Florence,5108,123
Michael & Florence,7464,171
Michael & Florence,740,50
Michael & Florence,2043,37
Michael & Florence,5847,133
Michael & Florence,3475,56
Michael & Florence,3649,78
Michael & Florence,2452,58
Michael & Florence,3225,55
Michael & Florence,4085,87
Michael & Florence,4967,89
Michael & Florence,1437,24
Michael & Florence,4976,169
Michael & Florence,7400,121
Michael & Florence,5565,138
Michael & Florence,2748,63
Michael & Florence,4760,101
Michael & Florence,6746,125
Michael & Florence,3999,114
Michael & Florence,4093,89
Michael & Florence,6018,117
Michael & Florence,7553,63
Michael & Florence,4095,67
Michael & Florence,4828,90
Michael & Florence,7173,147
Michael & Florence,7006,139
Michael & Florence,6771,159
Michael & Florence,5769,122
Michael & Florence,4837,105
Michael & Florence,3401,106
Michael & Florence,5114,54
Michael & Florence,4499,318
Michael & Florence,2599,0
Michael & Florence,6506,85
Michael & Florence,5809,182
Michael & Florence,7344,144
Michael & Florence,3633,97
Michael & Florence,4072,354
Michael & Florence,4216,93
Michael & Florence,7863,66
Michael & Florence,2400,82
Michael & Florence,9303,215
Michael & Florence,2653,64
Michael & Florence,7842,297
Michael & Florence,3370,91
Michael & Florence,9161,144
Michael & Florence,2378,73
Michael & Florence,3206,115
Michael & Florence,4895,135
Michael & Florence,2353,56
Michael & Florence,5657,149
Michael & Florence,7715,132
